listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
27631355,Cosy appartement plein coeur du Marais,59200413,17-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Hotel-de-Ville,,Paris,48.85714,2.35565,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Heating', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Refrigerator', 'Kitchen', 'Free street parking', 'Hot water', 'Hangers', 'Essentials', 'TV', 'Coffee maker']",53,2,15,90,10,8,10,10,10,9,t
28214998,Beau deux piÃ¨ces Ã  Oberkampf,19983188,13-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.86158,2.38013,Entire apartment,Entire place,2,1,"['First aid kit', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Elevator', 'Dedicated workspace', 'Host greets you']",80,2,15,95,10,10,10,10,10,9,f
28829114,Charmant deux piÃ¨ce quartier Oberkampf,217397212,26-09-2018,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.86491,2.37432,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi', 'Dishes and silverware', 'Long term stays allowed', 'Private entrance']",80,1,31,98,10,10,10,10,10,9,f
30012431,Petit cocon du 10Ã¨me,160137778,26-11-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87346,2.35128,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'TV']",70,2,9,97,10,9,10,10,10,9,f
32909097,charming two rooms,332889,02-01-2011,"Paris, Ile-de-France, France",,,,f,1,t,f,Hotel-de-Ville,,Paris,48.85682,2.36087,Entire apartment,Entire place,2,1,"['Private entrance', 'Heating', 'TV', 'Iron', 'Essentials', 'Hair dryer', 'Breakfast', 'Refrigerator', 'Microwave', 'Hangers', 'Wifi', 'Dishes and silverware', 'Dedicated workspace']",120,3,10,92,10,9,10,10,10,9,t
33521357,"2 piÃ¨ces lumineux  et calme, parc Buttes Chaumont",252600070,01-04-2019,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.8784,2.38906,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Stove', 'Breakfast', 'Coffee maker', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Microwave']",90,1,3,100,10,10,10,10,10,9,f
33875839,Apartment overlooking Paris and two beautiful cats,73314637,22-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.86849,2.38984,Entire apartment,Entire place,2,1,"['Shampoo', 'First aid kit', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Breakfast', 'Hangers', 'Smoke alarm', 'Wifi']",73,3,8,97,10,9,10,10,10,9,t
34595407,Enjoy a great authentic Roland Garros week !,70493226,05-05-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Passy,,Paris,48.84573,2.26388,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Stove', 'Carbon monoxide alarm', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Bed linens', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Hair dryer', 'Wifi', 'Host greets you', 'Microwave']",150,4,4,93,10,9,10,10,10,9,t
35509011,Cosy 50m2 Batignolles - Parc Monceau // 50sqm.,44246581,15-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88173,2.31452,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Pocket wifi', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Oven', 'Hair dryer', 'Wifi', 'Microwave']",90,4,6,100,10,10,10,10,10,9,f
36309874,Appartement 42 m2 Belleville Paris 19ieme,184623074,16-04-2018,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.8739,2.38099,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Long term stays allowed']",74,6,45,100,10,9,10,10,10,9,f
37152449,Les beaux jours  a Montmartre,87771783,03-08-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88617,2.33987,Entire apartment,Entire place,2,1,"['Iron', 'Oven', 'Heating', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Kitchen', 'Cooking basics', 'Refrigerator', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'TV', 'Stove', 'Microwave']",52,1,3,91,10,9,10,10,10,9,f
3556930,Joli 2 piÃ¨ces 39m2 tout equipe,17908234,10-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88686,2.30864,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Hangers', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Cable TV']",60,2,15,100,10,10,10,10,10,9,t
3734619,Petit 2 piÃ¨ces 21m2 Montmartre,19089613,29-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89163,2.34238,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Coffee maker', 'Hot water', 'Hangers', 'Refrigerator', 'Oven', 'Wifi', 'Cooking basics', 'Elevator']",69,3,21,90,10,8,10,10,10,9,t
4513919,2-piÃ¨ces au coeur des Batignolles,23405097,06-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.8851,2.32004,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi']",55,6,9,83,10,8,10,10,10,9,t
6085132,Charming studio in the center,4958798,04-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86189,2.35307,Entire apartment,Entire place,2,1,"['Private entrance', 'Shampoo', 'Extra pillows and blankets', 'First aid kit', 'Heating', 'TV', 'Hair dryer', 'Essentials', 'Bed linens', 'Bathtub', 'Hot water', 'Hangers', 'Smoke alarm', 'Refrigerator', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV', 'Room-darkening shades']",70,3,60,95,10,9,10,10,10,9,t
6650655,Studio terrasse metro Les Gobelins,34810539,02-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83538,2.34965,Entire apartment,Entire place,2,1,"['Shampoo', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",80,3,1124,93,10,9,10,10,10,9,t
6735882,Cosy little home sweet home,33039348,10-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85415,2.3951,Entire apartment,Entire place,2,1,"['Patio or balcony', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Dedicated workspace', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Single level home', 'Shampoo', 'Extra pillows and blankets', 'Garden or backyard', 'Bed linens', 'Cleaning before checkout']",80,3,12,91,10,9,10,10,10,9,t
9378842,Appartement 20mÂ² - Paris 11,48659108,10-11-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86227,2.38059,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Breakfast', 'Hot water', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",55,3,60,94,10,10,10,10,10,9,t
11588902,Lovely flat in downtown Chatelet,2988684,19-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86436,2.35114,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Luggage dropoff allowed', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Smoke alarm', 'Wifi', 'Pack \u2019n Play/travel crib', 'Elevator', 'Dedicated workspace']",50,4,15,87,10,9,10,10,10,9,t
13807497,Charming place near Eiffel Tower,19852616,11-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85691,2.3059,Entire apartment,Entire place,2,1,"['Heating', 'Dishes and silverware', 'Wifi', 'Kitchen', 'Refrigerator', 'Essentials', 'Long term stays allowed', 'Microwave']",42,3,60,93,10,8,10,10,10,9,t
16744959,Renovated quiet and sunny 2 rooms flat CONVENTION,80746473,29-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83332,2.29251,Entire apartment,Entire place,2,1,"['Shampoo', 'First aid kit', 'Heating', 'TV', 'Iron', 'Lockbox', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Hot water', 'Hangers', 'Smoke alarm', 'Elevator', 'Wifi', 'Dishes and silverware', 'Fire extinguisher', 'Dedicated workspace']",120,3,14,95,10,10,10,10,10,9,t
18610983,Quartier  de la Bastille,55951510,24-01-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85816,2.3729,Entire apartment,Entire place,2,1,"['Free parking on premises', 'Elevator', 'Hangers', 'Breakfast', 'Iron', 'Smoke alarm', 'First aid kit', 'Essentials', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Fire extinguisher', 'Hot water', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you']",85,7,30,97,10,9,10,10,10,9,t
19169935,Lovely two-room apartment in the heart of the 9th,133580969,05-06-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.8796,2.33642,Entire apartment,Entire place,2,1,"['High chair', 'Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Carbon monoxide alarm', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you', 'Microwave']",90,2,50,95,10,10,10,10,10,9,t
19537700,Beautiful 2 rooms apartment - Montparnasse,7891116,02-08-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Luxembourg,,Paris,48.84325,2.32659,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Building staff', 'TV']",111,2,25,89,10,9,10,10,10,9,t
20118011,Charming studio in Montmartre (Abbesses),979775,16-08-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88414,2.33866,Entire apartment,Entire place,2,1,"['First aid kit', 'Luggage dropoff allowed', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Stove', 'Carbon monoxide alarm', 'Hot water', 'Hangers', 'Smoke alarm', 'Microwave', 'Wifi', 'Dishes and silverware', 'Refrigerator']",130,2,15,94,10,9,10,10,10,9,t
21364583,Nice and calm flat (40m2 flat) near Bastille,11088311,07-01-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84834,2.3743,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Iron', 'Heating', 'Washer', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Hot water', 'Essentials', 'Hangers']",50,2,5,94,10,9,10,10,10,9,t
21544909,The most comfortable place in Paris ! 44m2,836909,18-07-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85271,2.38733,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Lockbox', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Free street parking', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Microwave']",94,2,120,99,10,10,10,10,10,9,t
22302796,Lovely Parisian flat in the 9th district,1754892,15-02-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88128,2.34447,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Host greets you']",85,3,25,100,10,10,10,10,10,9,t
22543731,Cozy apartment at the heart of the Marais,47373707,25-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85654,2.35612,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",150,5,7,98,10,10,10,10,10,9,t
23726382,Logement prive dans le 11e arrondissement,5001733,07-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86691,2.37477,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Hangers', 'Host greets you', 'Long term stays allowed']",75,2,28,91,10,9,10,10,10,9,t
25505934,Appartement charmant 40m2 17eme arrondissement,7453921,13-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88288,2.31812,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'TV']",80,2,6,95,10,9,10,10,10,9,t
27537975,Appartement 18Ã¨me rue Damremont.,207732395,06-08-2018,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88846,2.33502,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Private entrance', 'Host greets you', 'TV', 'Breakfast']",85,2,4,98,10,10,10,10,10,9,t
28268297,Votre pied-Ã -terre dans le Marais,201749556,12-07-2018,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.85989,2.36234,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Bedroom comforts', 'Bathroom essentials', 'Heating', 'TV', 'Iron', 'Dishwasher', 'Hair dryer', 'Coffee maker', 'Washer', 'Dryer', 'Elevator', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Full kitchen', 'Room-darkening shades']",199,3,14,96,10,10,10,10,10,9,t
29199111,Studio cozy plein centre de Paris,6213026,03-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.8739,2.36618,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Essentials', 'Smoke alarm']",82,3,6,89,10,8,10,10,10,9,t
30191263,Appartement 2 piÃ¨ces cÅ“ur de Paris,58174951,10-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.8432,2.2973,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Wifi', 'Kitchen', 'Hangers', 'TV']",60,4,9,85,10,8,10,10,10,9,t
30685671,Paris Hyper Center - Chatelet,50450960,03-12-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86598,2.34452,Entire apartment,Entire place,2,1,"['Shampoo', 'Oven', 'Heating', 'Washer', 'Hair dryer', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Refrigerator', 'Cooking basics', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed', 'Stove']",55,2,112,91,10,9,10,10,10,9,t
30986978,Charmant studio en plein centre de Paris,81113276,01-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84764,2.34144,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Dedicated workspace', 'Wifi', 'Kitchen', 'First aid kit', 'Essentials', 'Hangers', 'Long term stays allowed']",42,5,48,90,10,8,10,10,10,9,t
33486149,"Apartment fully equiped, center of Paris, Marais",25799328,08-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86675,2.35862,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'First aid kit', 'Essentials', 'Hangers', 'TV']",60,5,16,100,10,10,10,10,10,9,t
33953009,large and beautiful one-bedroom near Montmartre,38264988,12-07-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88389,2.3315,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Host greets you']",92,4,18,100,10,10,10,10,10,9,t
186896,Appartamento silenzioso vicino alla Torre Eiffel,99314861,12-10-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.86051,2.30585,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Coffee maker', 'Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Stove', 'Refrigerator', 'Hot water', 'Hangers', 'Smoke alarm', 'Oven', 'Wifi', 'Cooking basics', 'Elevator', 'Long term stays allowed', 'Host greets you']",109,4,45,97,10,9,10,10,10,9,f
434622,APPARTMENT PERE LACHAISE/VOLTAIRE,2159567,17-04-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85989,2.38588,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Hot water', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",65,3,365,96,10,9,10,10,10,9,f
532407,"Heart of the Marais, beautiful flat",2615877,12-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85376,2.35782,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Elevator', 'Long term stays allowed']",160,1,30,96,10,9,10,10,10,9,f
556395,Charming apartment 9th beautiful  view,2735917,25-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87892,2.33082,Entire apartment,Entire place,2,1,"['Shampoo', 'Extra pillows and blankets', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Bed linens', 'Hot water', 'Hangers', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Dishes and silverware', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",100,5,30,96,10,9,10,10,10,9,f
650493,Cosy Studio apartment Heart of Paris,2882156,09-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85436,2.38252,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Kitchen', 'Essentials', 'Smoke alarm', 'Wifi', 'Fire extinguisher']",35,7,20,95,10,9,10,10,10,9,f
751764,"Bo-hipster apt, heart of Paris",3952727,23-10-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86263,2.35315,Entire apartment,Entire place,2,1,"['Cooking basics', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Coffee maker', 'Washer', 'Dryer', 'Dishwasher', 'Stove', 'Refrigerator', 'Microwave', 'Oven', 'Wifi', 'Dishes and silverware', 'Elevator', 'Cable TV']",108,3,20,90,10,8,10,10,10,9,f
827410,lovely flat near the eiffel tower,4338374,06-12-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84387,2.29795,Entire apartment,Entire place,2,1,"['Shampoo', 'Patio or balcony', 'Heating', 'TV', 'Shower gel', 'Iron', 'Indoor fireplace', 'Hair dryer', 'Essentials', 'Washer', 'Bed linens', 'Kitchen', 'Hot water', 'Hangers', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",91,3,30,96,10,10,10,10,10,9,f
833988,WONDERFUL view over Paris !,3430798,31-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88368,2.32451,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Dishes and silverware', 'Patio or balcony', 'Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Coffee maker', 'Bed linens', 'Refrigerator', 'Hot water', 'Hangers', 'Smoke alarm', 'Microwave', 'Wifi', 'Cooking basics', 'Elevator', 'Dedicated workspace', 'Host greets you']",79,2,8,95,10,9,10,10,10,9,f
878183,In the heart of Paris,4640809,09-01-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85247,2.38449,Entire apartment,Entire place,2,1,"['Pocket wifi', 'Essentials', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Dedicated workspace', 'Host greets you', 'Iron', 'Indoor fireplace', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Washer', 'Microwave', 'Cooking basics', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Elevator']",80,6,8,96,10,10,10,10,10,9,f
1515033,COSY STUDIO PARIS REPUBLIQUE,7776881,28-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86276,2.35682,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Wifi', 'Long term stays allowed', 'Cable TV']",70,60,60,96,10,9,10,10,10,9,f
1783324,charming apart in Paris center,6578691,26-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83663,2.32835,Entire apartment,Entire place,2,1,"['Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Cooking basics', 'Shampoo', 'Bed linens', 'Carbon monoxide alarm', 'Cleaning before checkout']",80,3,28,93,10,9,10,10,10,9,f
2050473,80m2 Champs Elysees/Arc de Triomphe,2690144,20-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87596,2.29625,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Indoor fireplace', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Cable TV']",160,7,365,90,10,10,10,10,10,9,f
2724460,Appartement Paris centre 30mÂ²,13942134,06-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86312,2.37388,Entire apartment,Entire place,2,1,"['Cooking basics', 'Heating', 'TV', 'Kitchen', 'Refrigerator', 'Wifi', 'Dishes and silverware', 'Long term stays allowed']",30,7,1000,90,10,9,10,10,10,9,f
3739810,Charmant  2 piÃ¨ces,19091574,29-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.8444,2.38937,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Hangers', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Host greets you']",59,30,300,94,10,9,10,10,10,9,f
3780309,Appartement  42 mÂ²-2 piÃ¨ces calme / tres lumineux,4005815,29-10-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84439,2.40437,Entire apartment,Entire place,2,1,"['Shampoo', 'Dishes and silverware', 'Heating', 'TV', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Bed linens', 'Hot water', 'Hangers', 'Air conditioning', 'Smoke alarm', 'Wifi', 'Coffee maker', 'Elevator', 'Dedicated workspace', 'Cable TV']",95,2,10,95,10,10,10,10,10,9,f
4410586,Warm & Cosy apt for 2 pers (+ baby),1684649,01-02-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89055,2.34702,Entire apartment,Entire place,2,1,"['Heating', 'Indoor fireplace', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Wifi', 'Fire extinguisher', 'Long term stays allowed']",96,2,30,92,10,9,10,10,10,9,f
4555818,Petit nid Ã  la Butte aux Cailles,23617648,11-11-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83167,2.35528,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Bed linens', 'Refrigerator', 'Hot water', 'Smoke alarm', 'Microwave', 'Oven', 'Wifi', 'Cooking basics', 'Elevator', 'Cleaning before checkout', 'Dedicated workspace', 'Host greets you']",56,2,4,94,10,9,10,10,10,9,f
4605116,"Charming apt, 45m2 - Quartier Latin",19905908,12-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84757,2.35299,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",94,4,34,98,10,10,10,10,10,9,f
4773645,Studio 20m2 au coeur de Paris,1510255,16-12-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85306,2.32785,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Wifi', 'Long term stays allowed']",59,30,49,89,10,8,10,10,10,9,f
